"","id","year","title","imdbid","rating","tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres"
"6107",6122,2009,"Redline",1483797,3,"tt1483797","movie","Redline","Redline",0,"2009","\N","102","Action,Animation,Sci-Fi"
"6108",6189,2009,"Solomon Kane",970452,3,"tt0970452","movie","Solomon Kane","Solomon Kane",0,"2009","\N","104","Action,Adventure,Fantasy"
"6109",6213,2009,"XXXHOLic: Shunmuki - Zenpen",1263772,3,"tt1263772","video","XXXHOLic: Shunmuki - Zenpen","XXXHOLic: Shunmuki - Zenpen",0,"2009","\N","30","Animation,Drama,Mystery"
"6110",6214,2009,"XXXHOLiC: Shunmuki - Kouhen",1461305,3,"tt1461305","video","XXXHOLiC: Shunmuki - Kouhen","XXXHOLiC: Shunmuki - Kouhen",0,"2009","\N","\N","Animation,Short"
"6111",6224,2009,"Sorority Row",1232783,3,"tt1232783","movie","Sorority Row","Sorority Row",0,"2009","\N","101","Horror,Mystery"
"6112",6270,2009,"Taking Woodstock",1127896,1,"tt1127896","movie","Taking Woodstock","Taking Woodstock",0,"2009","\N","120","Biography,Comedy,Drama"
"6113",6311,2009,"After.Life",838247,1,"tt0838247","movie","After.Life","After.Life",0,"2009","\N","104","Drama,Mystery,Thriller"
"6114",6533,2009,"Descent: Part 2, The",1073105,3,"tt1073105","movie","The Descent: Part 2","The Descent: Part 2",0,"2009","\N","94","Adventure,Horror,Thriller"
"6115",6571,2009,"Chohatsu Daikaiju Gehara",3671900,0,"tt3671900","tvMovie","Gehara: The Dark & Long Hair Monster","Chohatsu Daikaiju Gehara",0,"2009","\N","\N","Comedy,Horror,Sci-Fi"
"6116",6573,2009,"Madea Goes to Jail",1142800,0,"tt1142800","movie","Madea Goes to Jail","Madea Goes to Jail",0,"2009","\N","103","Comedy,Crime,Drama"
"6117",6580,2009,"Cry of the Owl, The",1034302,0,"tt1034302","movie","The Cry of the Owl","The Cry of the Owl",0,"2009","\N","100","Drama,Mystery,Thriller"
"6118",6829,2009,"Tales from the Catholic Church of Elvis!",1082876,3,"tt1082876","movie","Tales from the Catholic Church of Elvis!","Tales from the Catholic Church of Elvis!",0,"2009","\N","\N","Comedy,Drama"
"6119",6883,2009,"Beautiful Kate",1209377,3,"tt1209377","movie","Beautiful Kate","Beautiful Kate",0,"2009","\N","100","Drama,Mystery"
"6120",6937,2009,"I can do bad all by myself",1385912,1,"tt1385912","movie","I Can Do Bad All by Myself","I Can Do Bad All by Myself",0,"2009","\N","113","Comedy,Drama"
"6121",7010,2009,"Georgia O&#39;Keeffe",1320286,3,"tt1320286","tvMovie","Georgia O'Keeffe","Georgia O'Keeffe",0,"2009","\N","89","Biography,Drama,Romance"
"6122",7176,2009,"Butter bei die Fische",1362534,3,"tt1362534","tvMovie","Butter bei die Fische","Butter bei die Fische",0,"2009","\N","90","Comedy"
"6123",7359,2009,"Land of the Lost",457400,0,"tt0457400","movie","Land of the Lost","Land of the Lost",0,"2009","\N","102","Action,Adventure,Comedy"
"6124",7382,2009,"(Untitled)",1132193,1,"tt1132193","movie","(Untitled)","(Untitled)",0,"2009","\N","96","Comedy,Drama,Music"
"6125",7614,2009,"Accidents Happen",1119123,3,"tt1119123","movie","Accidents Happen","Accidents Happen",0,"2009","\N","92","Comedy,Drama"
"6126",7623,2009,"Cherrybomb",1248971,1,"tt1248971","movie","Cherrybomb","Cherrybomb",0,"2009","\N","76","Action,Drama,Romance"
"6127",7628,2009,"Dorian Gray",1235124,1,"tt1235124","movie","Dorian Gray","Dorian Gray",0,"2009","\N","112","Drama,Fantasy,Mystery"
"6128",7631,2009,"Fatal Rescue",1144825,1,"tt1144825","movie","Fatal Rescue","Fatal Rescue",0,"2009","\N","90","Action,Drama,Romance"
"6129",7723,2009,"Looking for Eric",1242545,1,"tt1242545","movie","Looking for Eric","Looking for Eric",0,"2009","\N","116","Comedy,Drama,Fantasy"
"6130",7917,2009,"Celda 211",1242422,0,"tt1242422","movie","Cell 211","Celda 211",0,"2009","\N","113","Action,Crime,Drama"
"6131",8003,2009,"Hole, The",1085779,3,"tt1085779","movie","The Hole","The Hole",0,"2009","\N","92","Fantasy,Thriller"
"6132",8146,2009,"Mystery Team",1237838,1,"tt1237838","movie","Mystery Team","Mystery Team",0,"2009","\N","97","Comedy,Crime,Mystery"
"6133",8456,2009,"Opie Gets Laid",446043,3,"tt0446043","movie","Opie Gets Laid","Sunnyvale",0,"2005","\N","75","Comedy,Romance"
"6134",8555,2009,"Hachi: A Dog&#39;s Tale",1028532,1,"tt1028532","movie","Hachi: A Dog's Tale","Hachi: A Dog's Tale",0,"2009","\N","93","Biography,Drama,Family"
"6135",8593,2009,"Breaking Upwards",1247644,3,"tt1247644","movie","Breaking Upwards","Breaking Upwards",0,"2009","\N","88","Romance"
"6136",8776,2009,"Killer Bean Forever",1340108,0,"tt1340108","movie","Killer Bean Forever","Killer Bean Forever",0,"2008","\N","85","Action,Adventure,Animation"
"6137",8848,2009,"Year One",1045778,3,"tt1045778","movie","Year One","Year One",0,"2009","\N","97","Comedy"
"6138",9007,2009,"Cold Souls",1127877,1,"tt1127877","movie","Cold Souls","Cold Souls",0,"2009","\N","101","Comedy,Drama,Fantasy"
"6139",9030,2009,"What&#39;s Your Raashee?",1242530,2,"tt1242530","movie","What's Your Raashee?","What's Your Raashee?",0,"2009","\N","195","Comedy,Drama,Romance"
"6140",9368,2009,"Pope Joan",458455,3,"tt0458455","movie","Pope Joan","Die Päpstin",0,"2009","\N","149","Drama,History,Romance"
"6141",9589,2009,"Night at the Museum: Battle of the Smithsonian",1078912,1,"tt1078912","movie","Night at the Museum: Battle of the Smithsonian","Night at the Museum: Battle of the Smithsonian",0,"2009","\N","105","Adventure,Comedy,Family"
"6142",9643,2009,"1",408060,3,"tt0408060","movie","1","1",0,"2009","\N","91","Sci-Fi,Thriller"
"6143",10030,2009,"Greatest, The",1226232,3,"tt1226232","movie","The Greatest","The Greatest",0,"2009","\N","99","Drama,Romance"
"6144",10204,2009,"Old Dogs",976238,3,"tt0976238","movie","Old Dogs","Old Dogs",0,"2009","\N","88","Comedy,Family"
"6145",10305,2009,"Hannah Montana: The Movie",1114677,2,"tt1114677","movie","Hannah Montana: The Movie","Hannah Montana: The Movie",0,"2009","\N","102","Comedy,Drama,Family"
"6146",10298,2009,"Paul Blart: Mall Cop",1114740,1,"tt1114740","movie","Paul Blart: Mall Cop","Paul Blart: Mall Cop",0,"2009","\N","91","Action,Comedy,Crime"
"6147",10630,2009,"Homestuck",5868326,3,"tt5868326","tvSeries","Homestuck","Homestuck",0,"2009","2016","\N","Action,Adventure,Animation"
"6148",10882,2009,"Crazy Heart",1263670,1,"tt1263670","movie","Crazy Heart","Crazy Heart",0,"2009","\N","112","Drama,Music,Romance"
"6149",10887,2009,"Fighting",1082601,1,"tt1082601","movie","Fighting","Fighting",0,"2009","\N","105","Action,Crime,Drama"
"6150",10999,2009,"Saw VI",1233227,3,"tt1233227","movie","Saw VI","Saw VI",0,"2009","\N","90","Horror,Mystery,Thriller"
"6151",694,2010,"Crazies, The",455407,3,"tt0455407","movie","The Crazies","The Crazies",0,"2010","\N","101","Horror"
"6152",699,2010,"Alice in Wonderland",1014759,3,"tt1014759","movie","Alice in Wonderland","Alice in Wonderland",0,"2010","\N","108","Adventure,Family,Fantasy"
"6153",702,2010,"Our Family Wedding",1305583,3,"tt1305583","movie","Our Family Wedding","Our Family Wedding",0,"2010","\N","103","Comedy,Romance"
"6154",704,2010,"Green Zone",947810,0,"tt0947810","movie","Green Zone","Green Zone",0,"2010","\N","115","Action,Drama,Thriller"
"6155",705,2010,"Diary of a Wimpy Kid",1196141,3,"tt1196141","movie","Diary of a Wimpy Kid","Diary of a Wimpy Kid",0,"2010","\N","94","Comedy,Drama,Family"
"6156",711,2010,"How to Train Your Dragon",892769,3,"tt0892769","movie","How to Train Your Dragon","How to Train Your Dragon",0,"2010","\N","98","Action,Adventure,Animation"
"6157",715,2010,"Hot Tub Time Machine",1231587,1,"tt1231587","movie","Hot Tub Time Machine","Hot Tub Time Machine",0,"2010","\N","99","Comedy,Sci-Fi"
"6158",716,2010,"Shutter Island",1130884,1,"tt1130884","movie","Shutter Island","Shutter Island",0,"2010","\N","138","Mystery,Thriller"
"6159",717,2010,"Wolfman, The",780653,1,"tt0780653","movie","The Wolfman","The Wolfman",0,"2010","\N","103","Drama,Fantasy,Horror"
"6160",723,2010,"Repo Men",1053424,3,"tt1053424","movie","Repo Men","Repo Men",0,"2010","\N","111","Action,Sci-Fi,Thriller"
"6161",737,2010,"Kick-Ass",1250777,1,"tt1250777","movie","Kick-Ass","Kick-Ass",0,"2010","\N","117","Action,Comedy,Crime"
"6162",773,2010,"Cemetery Junction",1196204,2,"tt1196204","movie","Cemetery Junction","Cemetery Junction",0,"2010","\N","95","Comedy,Drama"
"6163",784,2010,"Date Night",1279935,3,"tt1279935","movie","Date Night","Date Night",0,"2010","\N","88","Comedy,Crime,Romance"
"6164",797,2010,"Iron Man 2",1228705,3,"tt1228705","movie","Iron Man 2","Iron Man 2",0,"2010","\N","124","Action,Sci-Fi"
"6165",808,2010,"Back-up Plan, The",1212436,3,"tt1212436","movie","The Back-up Plan","The Back-up Plan",0,"2010","\N","104","Comedy,Romance"
"6166",822,2010,"Robin Hood",955308,3,"tt0955308","movie","Robin Hood","Robin Hood",0,"2010","\N","140","Action,Adventure,Drama"
"6167",823,2010,"Letters to Juliet",892318,3,"tt0892318","movie","Letters to Juliet","Letters to Juliet",0,"2010","\N","105","Adventure,Comedy,Drama"
"6168",824,2010,"MacGruber",1470023,1,"tt1470023","movie","MacGruber","MacGruber",0,"2010","\N","90","Action,Comedy"
"6169",828,2010,"Ghost Writer, The",1139328,2,"tt1139328","movie","The Ghost Writer","The Ghost Writer",0,"2010","\N","128","Crime,Drama,Mystery"
"6170",831,2010,"Prince of Persia: The Sands of Time",473075,0,"tt0473075","movie","Prince of Persia: The Sands of Time","Prince of Persia: The Sands of Time",0,"2010","\N","116","Action,Adventure,Fantasy"
"6171",832,2010,"Runaways, The",1017451,3,"tt1017451","movie","The Runaways","The Runaways",0,"2010","\N","106","Biography,Drama,Music"
"6172",835,2010,"Sex and the city 2",1261945,3,"tt1261945","movie","Sex and the City 2","Sex and the City 2",0,"2010","\N","146","Comedy,Drama,Romance"
"6173",848,2010,"Book of Eli",1037705,3,"tt1037705","movie","The Book of Eli","The Book of Eli",0,"2010","\N","118","Action,Adventure,Drama"
"6174",870,2010,"Get Him To The Greek",1226229,1,"tt1226229","movie","Get Him to the Greek","Get Him to the Greek",0,"2010","\N","109","Comedy,Music"
"6175",872,2010,"Greenberg",1234654,1,"tt1234654","movie","Greenberg","Greenberg",0,"2010","\N","107","Comedy,Drama,Romance"
"6176",894,2010,"Shrek Forever After",892791,1,"tt0892791","movie","Shrek Forever After","Shrek Forever After",0,"2010","\N","93","Adventure,Animation,Comedy"
"6177",901,2010,"Just Wright",1407061,3,"tt1407061","movie","Just Wright","Just Wright",0,"2010","\N","101","Comedy,Romance,Sport"
"6178",908,2010,"Please Give",878835,3,"tt0878835","movie","Please Give","Please Give",0,"2010","\N","87","Comedy,Drama"
"6179",909,2010,"Winter&#39;s Bone",1399683,3,"tt1399683","movie","Winter's Bone","Winter's Bone",0,"2010","\N","100","Drama,Mystery"
"6180",943,2010,"Karate Kid, The",1155076,3,"tt1155076","movie","The Karate Kid","The Karate Kid",0,"2010","\N","140","Action,Drama,Family"
"6181",944,2010,"Tiny Furniture",1570989,3,"tt1570989","movie","Tiny Furniture","Tiny Furniture",0,"2010","\N","98","Comedy,Drama,Romance"
"6182",961,2010,"Toy Story 3",435761,3,"tt0435761","movie","Toy Story 3","Toy Story 3",0,"2010","\N","103","Adventure,Animation,Comedy"
"6183",962,2010,"Peacock",1188113,1,"tt1188113","movie","Peacock","Peacock",0,"2010","\N","90","Drama,Mystery,Thriller"
"6184",968,2010,"R U There",1443518,0,"tt1443518","movie","R U There","R U There",0,"2010","\N","90","Drama"
"6185",969,2010,"A-Team, The",429493,0,"tt0429493","movie","The A-Team","The A-Team",0,"2010","\N","117","Action,Adventure,Crime"
"6186",979,2010,"Legion",1038686,3,"tt1038686","movie","Legion","Legion",0,"2010","\N","100","Action,Fantasy,Horror"
"6187",980,2010,"Grown Ups",1375670,3,"tt1375670","movie","Grown Ups","Grown Ups",0,"2010","\N","102","Comedy"
"6188",988,2010,"Exit Through the Gift Shop",1587707,0,"tt1587707","movie","Exit Through the Gift Shop","Exit Through the Gift Shop",0,"2010","\N","87","Comedy,Crime,Documentary"
"6189",989,2010,"Valentine&#39;s Day",817230,3,"tt0817230","movie","Valentine's Day","Valentine's Day",0,"2010","\N","125","Comedy,Romance"
"6190",1004,2010,"Browncoats: Redemption",1593655,3,"tt1593655","movie","Browncoats: Redemption","Browncoats: Redemption",0,"2010","\N","96","Sci-Fi"
"6191",1005,2010,"I Am Love",1226236,3,"tt1226236","movie","I Am Love","Io sono l'amore",0,"2009","\N","120","Drama,Romance"
"6192",1012,2010,"Dos hermanos",1576382,3,"tt1576382","movie","Brother and Sister","Dos hermanos",0,"2010","\N","105","Comedy,Drama"
"6193",1016,2010,"Boy",1560139,1,"tt1560139","movie","Boy","Boy",0,"2010","\N","87","Comedy,Drama"
"6194",1019,2010,"Last Airbender, The",938283,1,"tt0938283","movie","The Last Airbender","The Last Airbender",0,"2010","\N","103","Action,Adventure,Family"
"6195",1570,2010,"Switch, The",889573,2,"tt0889573","movie","The Switch","The Switch",0,"2010","\N","101","Comedy,Drama,Romance"
"6196",1350,2010,"Ramona and Beezus",493949,3,"tt0493949","movie","Ramona and Beezus","Ramona and Beezus",0,"2010","\N","104","Comedy,Drama,Family"
"6197",1506,2010,"Centurion",1020558,1,"tt1020558","movie","Centurion","Centurion",0,"2010","\N","97","Action,Drama,History"
"6198",1507,2010,"Jucy",1336999,3,"tt1336999","movie","Jucy","Jucy",0,"2010","\N","90","Comedy"
"6199",1509,2010,"Expendables, The",1320253,1,"tt1320253","movie","The Expendables","The Expendables",0,"2010","\N","103","Action,Adventure,Thriller"
"6200",1580,2010,"Shelter",1179069,3,"tt1179069","movie","6 Souls","6 Souls",0,"2010","\N","112","Horror,Thriller"
"6201",1301,2010,"Sorcerer&#39;s Apprentice, The",963966,1,"tt0963966","movie","The Sorcerer's Apprentice","The Sorcerer's Apprentice",0,"2010","\N","109","Action,Adventure,Family"
"6202",1303,2010,"Remember Me",1403981,3,"tt1403981","movie","Remember Me","Remember Me",0,"2010","\N","113","Drama,Romance"
"6203",1576,2010,"Town, The",840361,1,"tt0840361","movie","The Town","The Town",0,"2010","\N","125","Crime,Drama,Thriller"
"6204",1447,2010,"Middle Men",1251757,1,"tt1251757","movie","Middle Men","Middle Men",0,"2009","\N","105","Comedy,Crime,Drama"
"6205",1448,2010,"Other Guys, The",1386588,2,"tt1386588","movie","The Other Guys","The Other Guys",0,"2010","\N","107","Action,Comedy,Crime"
"6206",1519,2010,"La tete en friche",1455151,1,"tt1455151","movie","My Afternoons with Margueritte","La tête en friche",0,"2010","\N","82","Comedy,Drama"
"6207",1518,2010,"You Will Meet a Tall Dark Stranger",1182350,3,"tt1182350","movie","You Will Meet a Tall Dark Stranger","You Will Meet a Tall Dark Stranger",0,"2010","\N","98","Comedy,Drama,Romance"
"6208",1566,2010,"Poetry",1287878,3,"tt1287878","movie","Poetry","Shi",0,"2010","\N","139","Drama"
"6209",1567,2010,"Resident Evil: Afterlife",1220634,3,"tt1220634","movie","Resident Evil: Afterlife","Resident Evil: Afterlife",0,"2010","\N","96","Action,Horror,Sci-Fi"
"6210",1299,2010,"Salt",944835,3,"tt0944835","movie","Salt","Salt",0,"2010","\N","100","Action,Thriller"
"6211",1174,2010,"Knight and Day",1013743,2,"tt1013743","movie","Knight and Day","Knight and Day",0,"2010","\N","109","Action,Adventure,Comedy"
"6212",1175,2010,"Skeletons",1425933,3,"tt1425933","movie","Skeletons","Skeletons",0,"2010","\N","94","Comedy,Drama,Fantasy"
"6213",1183,2010,"Una hora mas en Canarias",1161411,3,"tt1161411","movie","Una hora más en Canarias","Una hora más en Canarias",0,"2010","\N","96","Comedy,Musical"
"6214",1199,2010,"Kids Are All Right, The",842926,3,"tt0842926","movie","The Kids Are All Right","The Kids Are All Right",0,"2010","\N","106","Comedy,Drama,Romance"
"6215",1215,2010,"El dios de madera",1511354,3,"tt1511354","movie","The God of Wood","El dios de madera",0,"2010","\N","116","Drama"
"6216",1234,2010,"Twilight Saga: Eclipse, The",1325004,3,"tt1325004","movie","The Twilight Saga: Eclipse","The Twilight Saga: Eclipse",0,"2010","\N","124","Action,Adventure,Drama"
"6217",1139,2010,"Despicable Me",1323594,3,"tt1323594","movie","Despicable Me","Despicable Me",0,"2010","\N","95","Adventure,Animation,Comedy"
"6218",1166,2010,"Cyrus",1336617,1,"tt1336617","movie","Cyrus","Cyrus",0,"2010","\N","91","Comedy,Drama,Romance"
"6219",1168,2010,"Predators",1424381,0,"tt1424381","movie","Predators","Predators",0,"2010","\N","107","Action,Adventure,Fantasy"
"6220",1169,2010,"Inception",1375666,3,"tt1375666","movie","Inception","Inception",0,"2010","\N","148","Action,Adventure,Sci-Fi"
"6221",1599,2010,"Easy A",1282140,3,"tt1282140","movie","Easy A","Easy A",0,"2010","\N","92","Comedy,Drama,Romance"
"6222",1530,2010,"American, The",1440728,1,"tt1440728","movie","The American","The American",0,"2010","\N","105","Action,Crime,Drama"
"6223",1453,2010,"Cop Out",1385867,1,"tt1385867","movie","Cop Out","Cop Out",0,"2010","\N","107","Action,Comedy,Crime"
"6224",1531,2010,"Losers, The",480255,1,"tt0480255","movie","The Losers","The Losers",0,"2010","\N","97","Action,Adventure,Comedy"
"6225",1533,2010,"Submarino",1322385,1,"tt1322385","movie","Submarino","Submarino",0,"2010","\N","105","Drama"
"6226",1471,2010,"Monga",1604900,1,"tt1604900","movie","Monga","Báng-kah",0,"2010","\N","140","Action,Crime,Drama"
"6227",1474,2010,"Love Like Poison",1646985,3,"tt1646985","movie","Love Like Poison","Un poison violent",0,"2010","\N","92","Drama"
"6228",1480,2010,"Eat, Pray, Love",879870,3,"tt0879870","movie","Eat Pray Love","Eat Pray Love",0,"2010","\N","133","Biography,Drama,Romance"
"6229",1528,2010,"Machete",985694,3,"tt0985694","movie","Machete","Machete",0,"2010","\N","105","Action,Crime,Thriller"
"6230",1407,2010,"Dinner for Schmucks",427152,1,"tt0427152","movie","Dinner for Schmucks","Dinner for Schmucks",0,"2010","\N","114","Comedy"
"6231",1468,2010,"Scott Pilgrim vs. the World",446029,3,"tt0446029","movie","Scott Pilgrim vs. the World","Scott Pilgrim vs. the World",0,"2010","\N","112","Action,Comedy,Fantasy"
"6232",1606,2010,"Housemaid, The",1314652,3,"tt1314652","movie","The Housemaid","Hanyo",0,"2010","\N","107","Drama,Thriller"
"6233",1607,2010,"Going the Distance",1322312,3,"tt1322312","movie","Going the Distance","Going the Distance",0,"2010","\N","103","Comedy,Romance"
"6234",1612,2010,"Last Exorcism, The",1320244,3,"tt1320244","movie","The Last Exorcism","The Last Exorcism",0,"2010","\N","87","Horror,Mystery,Thriller"
"6235",1624,2010,"Great Vazquez, The",1525915,3,"tt1525915","movie","The Great Vazquez","El Gran Vázquez",0,"2010","\N","106","Biography,Comedy"
"6236",1618,2010,"Into Our Own Hands",1653853,3,"tt1653853","movie","Into Our Own Hands","Entre nos mains",0,"2010","\N","88","Documentary,Musical"
"6237",1619,2010,"Heartbeats",1600524,2,"tt1600524","movie","Heartbeats","Les amours imaginaires",0,"2010","\N","101","Drama,Romance"
"6238",1620,2010,"Social Network, The",1285016,1,"tt1285016","movie","The Social Network","The Social Network",0,"2010","\N","120","Biography,Drama"
"6239",1625,2010,"Carancho",1542852,3,"tt1542852","movie","Carancho","Carancho",0,"2010","\N","107","Crime,Drama,Romance"
"6240",1626,2010,"You Again",1414382,3,"tt1414382","movie","You Again","You Again",0,"2010","\N","105","Comedy,Romance"
"6241",1649,2010,"Let Me In",1228987,1,"tt1228987","movie","Let Me In","Let Me In",0,"2010","\N","116","Drama,Fantasy,Horror"
"6242",1650,2010,"Buried",1462758,1,"tt1462758","movie","Buried","Buried",0,"2010","\N","95","Drama,Mystery,Thriller"
"6243",1651,2010,"Abel",1479668,3,"tt1479668","movie","Abel","Abel",0,"2010","\N","82","Comedy,Drama"
"6244",1652,2010,"Made In Dagenham",1371155,3,"tt1371155","movie","Made in Dagenham","Made in Dagenham",0,"2010","\N","113","Comedy,Drama,History"
"6245",1653,2010,"Tempest, The",1274300,3,"tt1274300","movie","The Tempest","The Tempest",0,"2010","\N","110","Comedy,Drama,Fantasy"
"6246",1655,2010,"Catfish",1584016,0,"tt1584016","movie","Catfish","Catfish",0,"2010","\N","87","Documentary,Drama,Mystery"
"6247",1661,2010,"Wall Street: Money Never Sleeps",1027718,3,"tt1027718","movie","Wall Street: Money Never Sleeps","Wall Street: Money Never Sleeps",0,"2010","\N","133","Drama"
"6248",1662,2010,"Black Swan",947798,3,"tt0947798","movie","Black Swan","Black Swan",0,"2010","\N","108","Drama,Thriller"
"6249",1669,2010,"Secretariat",1028576,3,"tt1028576","movie","Secretariat","Secretariat",0,"2010","\N","123","Biography,Drama,Family"
"6250",1672,2010,"Amador",1477171,3,"tt1477171","movie","Amador","Amador",0,"2010","\N","112","Drama"
"6251",1698,2010,"13 Assassins",1436045,1,"tt1436045","movie","13 Assassins","Jûsan-nin no shikaku",0,"2010","\N","141","Action,Adventure,Drama"
"6252",1700,2010,"Red",1245526,2,"tt1245526","movie","RED","RED",0,"2010","\N","111","Action,Comedy,Crime"
"6253",1701,2010,"Devil",1314655,3,"tt1314655","movie","Devil","Devil",0,"2010","\N","80","Horror,Mystery,Thriller"
"6254",1711,2010,"Score: A Hockey Musical",1592876,2,"tt1592876","movie","Score: A Hockey Musical","Score: A Hockey Musical",0,"2010","\N","93","Comedy,Family,Musical"
"6255",1723,2010,"Morning Glory",1126618,3,"tt1126618","movie","Morning Glory","Morning Glory",0,"2010","\N","107","Comedy,Drama,Romance"
"6256",1784,2010,"Burlesque",1126591,3,"tt1126591","movie","Burlesque","Burlesque",0,"2010","\N","119","Drama,Music,Musical"
"6257",1742,2010,"Elle s&#39;appelait Sarah (Sarah&#39;s key)",1668200,3,"tt1668200","movie","Sarah's Key","Elle s'appelait Sarah",0,"2010","\N","111","Drama,War"
"6258",1743,2010,"Megamind",1001526,0,"tt1001526","movie","Megamind","Megamind",0,"2010","\N","95","Action,Animation,Comedy"
"6259",1758,2010,"127 Hours",1542344,3,"tt1542344","movie","127 Hours","127 Hours",0,"2010","\N","94","Biography,Drama"
"6260",1759,2010,"Unstoppable",477080,3,"tt0477080","movie","Unstoppable","Unstoppable",0,"2010","\N","98","Action,Thriller"
"6261",1760,2010,"Another Year",1431181,3,"tt1431181","movie","Another Year","Another Year",0,"2010","\N","129","Comedy,Drama"
"6262",1772,2010,"Clash of the Titans",800320,3,"tt0800320","movie","Clash of the Titans","Clash of the Titans",0,"2010","\N","106","Action,Adventure,Fantasy"
"6263",1773,2010,"Harry Potter and the Deathly Hallows: Part 1",926084,3,"tt0926084","movie","Harry Potter and the Deathly Hallows: Part 1","Harry Potter and the Deathly Hallows - Part 1",0,"2010","\N","146","Adventure,Family,Fantasy"
"6264",1775,2010,"Uncle Boonmee Who Can Recall His Past Lives",1588895,3,"tt1588895","movie","Uncle Boonmee Who Can Recall His Past Lives","Loong Boonmee raleuk chat",0,"2010","\N","114","Drama,Fantasy"
"6265",1777,2010,"Next Three Days, The",1458175,3,"tt1458175","movie","The Next Three Days","The Next Three Days",0,"2010","\N","133","Action,Crime,Drama"
"6266",1782,2010,"Tangled",398286,3,"tt0398286","movie","Tangled","Tangled",0,"2010","\N","100","Adventure,Animation,Comedy"
"6267",1820,2010,"Of god and men (Des hommes et des dieux)",1588337,0,"tt1588337","movie","Of Gods and Men","Des hommes et des dieux",0,"2010","\N","122","Drama,History"
"6268",1831,2010,"Chico &amp; Rita",1235830,2,"tt1235830","movie","Chico & Rita","Chico & Rita",0,"2010","\N","94","Animation,Crime,Drama"
"6269",1842,2010,"Monsters",1470827,0,"tt1470827","movie","Monsters","Monsters",0,"2010","\N","94","Adventure,Drama,Romance"
"6270",1851,2010,"Tron Legacy",1104001,1,"tt1104001","movie","TRON: Legacy","Tron: Legacy",0,"2010","\N","125","Action,Adventure,Sci-Fi"
"6271",1854,2010,"True Grit",1403865,3,"tt1403865","movie","True Grit","True Grit",0,"2010","\N","110","Drama,Western"
"6272",1863,2010,"King&#39;s Speech, The",1504320,3,"tt1504320","movie","The King's Speech","The King's Speech",0,"2010","\N","118","Biography,Drama,History"
"6273",1865,2010,"Charlie St. Cloud",1438254,1,"tt1438254","movie","Charlie St. Cloud","Charlie St. Cloud",0,"2010","\N","100","Drama,Fantasy,Romance"
"6274",1866,2010,"Temple Grandin",1278469,3,"tt1278469","tvMovie","Temple Grandin","Temple Grandin",0,"2010","\N","107","Biography,Drama"
"6275",1879,2010,"Tourist, The",1243957,0,"tt1243957","movie","The Tourist","The Tourist",0,"2010","\N","103","Action,Thriller"
"6276",1880,2010,"Skyline",1564585,3,"tt1564585","movie","Skyline","Skyline",0,"2010","\N","92","Action,Sci-Fi,Thriller"
"6277",1884,2010,"Chronicles of Narnia: The Voyage of the Dawn Treader, The",980970,3,"tt0980970","movie","The Chronicles of Narnia: The Voyage of the Dawn Treader","The Chronicles of Narnia: The Voyage of the Dawn Treader",0,"2010","\N","113","Adventure,Family,Fantasy"
"6278",1893,2010,"Yogi Bear",1302067,0,"tt1302067","movie","Yogi Bear","Yogi Bear",0,"2010","\N","81","Adventure,Animation,Comedy"
"6279",1918,2010,"Four-Faced Liar, The",1174693,3,"tt1174693","movie","The Four-Faced Liar","The Four-Faced Liar",0,"2010","\N","87","Comedy,Drama,Romance"
"6280",1923,2010,"Never Let Me Go",1334260,3,"tt1334260","movie","Never Let Me Go","Never Let Me Go",0,"2010","\N","103","Drama,Romance,Sci-Fi"
"6281",1929,2010,"Jack and the Beanstalk",1079968,1,"tt1079968","movie","Jack and the Beanstalk","Jack and the Beanstalk",0,"2009","\N","94","Adventure,Comedy,Family"
"6282",1930,2010,"Gunless",1376195,2,"tt1376195","movie","Gunless","Gunless",0,"2010","\N","89","Action,Comedy,Drama"
"6283",1933,2010,"Client List, The",1625340,2,"tt1625340","tvMovie","The Client List","The Client List",0,"2010","\N","88","Drama"
"6284",1938,2010,"Trigger",1624408,3,"tt1624408","movie","Trigger","Trigger",0,"2010","\N","83","Drama"
"6285",2006,2010,"Restrepo",1559549,0,"tt1559549","movie","Restrepo","Restrepo",0,"2010","\N","93","Biography,Documentary,History"
"6286",2033,2010,"Fighter, The",964517,2,"tt0964517","movie","The Fighter","The Fighter",0,"2010","\N","116","Action,Biography,Drama"
"6287",2049,2010,"Welcome to the Rileys",1183923,3,"tt1183923","movie","Welcome to the Rileys","Welcome to the Rileys",0,"2010","\N","110","Drama"
"6288",2046,2010,"Simple Simon",1686313,1,"tt1686313","movie","Simple Simon","I rymden finns inga känslor",0,"2010","\N","85","Comedy,Drama,Romance"
"6289",2051,2010,"Illusionist, The",775489,0,"tt0775489","movie","The Illusionist","L'illusionniste",0,"2010","\N","80","Animation,Drama,Fantasy"
"6290",2052,2010,"Place in Between, The",1723115,3,"tt1723115","movie","The Place in Between","Notre étrangère",0,"2010","\N","82","Drama"
"6291",2055,2010,"Bal",1571724,0,"tt1571724","movie","Honey","Bal",0,"2010","\N","103","Drama"
"6292",2059,2010,"Biutiful",1164999,1,"tt1164999","movie","Biutiful","Biutiful",0,"2010","\N","148","Drama,Romance"
