id,title,imdbid,year,rating
9684,Meet the Spartans,1073498,2008,1
10057,Never Back Down,1023111,2008,2
10060,Strange Wilderness,0489282,2008,0
10150,Star Wars: The Clone Wars,1185834,2008,1
10160,Somers Town,1172206,2008,1
10311,You Don&#146;t Mess with the Zohan,0960144,2008,1
10316,The Little Mermaid: Ariel&#39;s Beginning,0969647,2008,3
10668,Madagascar escape 2 africa,0479952,2008,0
10840,College Road Trip,0997047,2008,1
10874,Body of Lies,0758774,2008,2
10886,Fifty Dead Men Walking,1097643,2008,2
10932,Beverly Hills Chihuahua,1014775,2008,3
276,Futurama: Into the Wild Green Yonder,1054487,2009,3
278,Dead Like Me: Life After Death,1079444,2009,3
307,Thick as Thieves,1112782,2009,1
311,Adventureland,1091722,2009,3
314,Coraline,0327597,2009,3
315,17 Again,0974661,2009,3
324,Star Trek,0796366,2009,3
331,Angels &amp; Demons,0808151,2009,0
334,Up,1049413,2009,1
344,Terminator Salvation,0438488,2009,2
347,"Soloist, The",0821642,2009,1
353,Push,0465580,2009,3
354,Knowing,0448011,2009,1
358,Watchmen,0409459,2009,3
361,"Hangover, The",1119646,2009,1
371,Public Enemies,1152836,2009,1
375,Harry Potter and the Half-Blood Prince,0417741,2009,3
377,Grey Gardens,0758751,2009,3
385,Princess Protection Program,1196339,2009,3
408,Funny People,1201167,2009,1
423,Blood: The Last Vampire,0806027,2009,3
427,Julie &amp; Julia,1135503,2009,3
434,(500) Days of Summer,1022603,2009,1
453,G.I. Joe: The Rise of Cobra,1046173,2009,1
456,"Taking of Pelham 123, The",1111422,2009,0
458,Ice Age: Dawn of the Dinosaurs,1080016,2009,1
468,District 9,1136608,2009,1
471,Orphan,1148204,2009,3
477,Transformers: Revenge of the Fallen,1055369,2009,3
480,Br&uuml;no,0889583,2009,0
485,"Girl with the Dragon Tattoo, The",1132620,2009,3
494,9,0472033,2009,0
496,In the Loop,1226774,2009,3
497,Whatever Works,1178663,2009,3
498,Duplicity,1135487,2009,2
507,X-Men Origins: Wolverine,0458525,2009,3
518,Echelon Conspiracy,1124039,2009,0
519,"I Love You, Man",1155056,2009,2
522,Whip It,1172233,2009,3
527,Surrogates,0986263,2009,1
528,Zombieland,1156398,2009,3
531,"Maiden Heist, The",1107860,2009,0
534,Cloudy with a Chance of Meatballs,0844471,2009,1
536,Tsar,1424431,2009,1
539,Underworld: Rise of the Lycans,0834001,2009,1
544,Moon,1182345,2009,1
548,"Men Who Stare at Goats, The",1234548,2009,0
550,Fantastic Mr. Fox,0432283,2009,1
555,"Invention of Lying, The",1058017,2009,2
557,Inglourious Basterds,0361748,2009,3
562,"Princess and the Frog, The",0780521,2009,3
563,Ninja Assassin,1186367,2009,1
578,Up in the Air,1193138,2009,2
582,Avatar,0499549,2009,3
632,Sherlock Holmes,0988045,2009,1
633,Precious: Based on the Novel Push by Sapphire,0929632,2009,3
635,Bitch Slap,1212974,2009,3
641,"House of the Devil, The",1172994,2009,3
642,A Perfect Getaway,0971209,2009,3
643,Jennifer&#39;s Body,1131734,2009,3
644,Antichrist,0870984,2009,0
654,Drag Me to Hell,1127180,2009,3
665,Ghosted,1252595,2009,3
677,My Queen Karo,1272041,2009,3
678,Madeo,1216496,2009,3
680,Spring Breakdown,0814331,2009,3
692,Agora,1186830,2009,1
696,"Imaginarium of Doctor Parnassus, The",1054606,2009,1
697,A Single Man,1315981,2009,1
703,"Secret of Kells, The",0485601,2009,0
709,Nine,0875034,2009,2
712,Dogtooth,1379182,2009,3
713,"Road, The",0898367,2009,1
714,Helen,1012729,2009,3
718,"Lovely Bones, The",0380510,2009,3
721,Los viajes del viento,1426374,2009,1
724,Red Riding: In the Year of Our Lord 1974,1259574,2009,1
726,Capitalism: A Love Story,1232207,2009,1
757,I Love You Phillip Morris,1045772,2009,1
758,Bring It On: Fight to the Finish,1349482,2009,3
771,It&#39;s Complicated,1230414,2009,3
774,"Private Lives of Pippa Lee, The",1134629,2009,3
780,New Moon,1259571,2009,3
798,My Sister&#39;s Keeper,1078588,2009,3
804,Away We Go,1176740,2009,3
809,Soul Kitchen,1244668,2009,1
811,Lost Persons Area,1405808,2009,1
812,"Boat That Rocked, The",1131729,2009,3
888,Fish Tank,1232776,2009,3
885,An Education,1174732,2009,3
886,Bright Star,0810784,2009,3
891,Ajami,1077262,2009,2
892,Law Abiding Citizen,1197624,2009,3
900,Splice,1017460,2009,3
906,Astro Boy,0375568,2009,3
910,Daybreakers,0433362,2009,1
915,Confessions of a Shopaholic,1093908,2009,3
922,Humpday,1334537,2009,1
932,Frequently Asked Questions About Time Travel,0910554,2009,2
946,"Last Station, The",0824758,2009,3
951,Brooklyn&#39;s Finest,1210042,2009,1
978,"Human Centipede (First Sequence), The",1467304,2009,3
987,"Informant!, The",1130080,2009,1
992,Serious Moonlight,1133993,2009,2
996,Beeswax,1339268,2009,3
1011,"Girl on the Train, The",1183672,2009,3
1036,Villa Amalia,1348327,2009,3
1043,Air Doll,1371630,2009,1
1186,Invictus,1057500,2009,1
1341,Chloe,1352824,2009,3
1288,White Material,1135952,2009,3
1508,Vision - Aus dem Leben der Hildegard von Bingen,0995850,2009,3
1410,"She, a Chinese",1389374,2009,2
1557,Yesterday Was a Lie,0448182,2009,3
1482,Go get some rosemary,1426362,2009,1
1484,Life During Wartime,0808526,2009,3
1413,Mr. Nobody,0485947,2009,1
1421,Planet 51,0762125,2009,1
1574,Hannah Free,1315214,2009,3
1577,Undertow,1368491,2009,3
1446,Cargo,0381940,2009,3
1520,44 Inch Chest,0914837,2009,1
1177,Nothing Personal,1320352,2009,3
1179,Youth in Revolt,0403702,2009,1
1180,All About Steve,0881891,2009,3
1214,London River,1227787,2009,3
1282,"Proposal, The",1041829,2009,2
1286,Hua Mulan,1308138,2009,3
1111,&quot;Chess in Concert&quot;,1340768,2009,1
1137,Scheherazade Tell Me a Story,1473149,2009,3
1140,"Secret in Their Eyes, The",1305806,2009,1
1162,Mother and Child,1121977,2009,3
1440,Cairo Time,0896529,2009,3
1549,Map of the Sounds of Tokyo,1185376,2009,1
1454,Exam,1258197,2009,3
1526,Cooking with Stella,1479676,2009,3
1485,Hideaway (Le refuge),1504429,2009,3
1486,Summer Wars,1474276,2009,3
1487,Brothers,0765010,2009,3
1488,"Slammin&#39; Salmon, The",1135525,2009,3
1490,"Young Victoria, The",0962736,2009,3
1493,Perrier&#39;s Bounty,1003034,2009,0
1494,"Unloved, The",1268989,2009,3
1479,"Girlfriend Experience, The",1103982,2009,3
1395,Bride Wars,0901476,2009,3
1080,Dead Snow,1278340,2009,2
1609,About Elly,1360860,2009,3
1634,Coco Chanel &amp; Igor Stravinsky,1023441,2009,2
1638,Ngai chai dor ching,1463188,2009,2
1695,2012,1190080,2009,1
1705,"Assassin Next Door, The",1198153,2009,3
1720,Survival of the Dead,1134854,2009,1
1721,"Unborn, The",1139668,2009,3
1724,"Ugly Truth, The",1142988,2009,2
1738,Thirst (Bakjwi),0762073,2009,3
1750,Case 39,0795351,2009,3
1756,A Prophet (Un Prophete),1235166,2009,1
1771,Micmacs (Micmacs &agrave; tire-larigot),1149361,2009,3
1779,"Limits of Control, The",1135092,2009,1
1780,Still waiting,1116186,2009,3
1796,Lebanon,1483831,2009,0
1797,Jaffa,1406160,2009,3
1803,Lourdes,1405809,2009,3
1804,"Police, Adjective",1337051,2009,1
1805,"Milk of Sorrow, The",1206488,2009,3
1813,"Disappearance of Alice Creed, The",1379177,2009,0
1821,Coco avant Chanel,1035736,2009,3
1823,Defendor,1303828,2009,1
1870,A Serious Man,1019452,2009,2
1885,Lesbian Vampire Killers,1020885,2009,3
1909,"Time Traveler&#39;s Wife, The",0452694,2009,3
1917,Everybody&#39;s Fine,0780511,2009,2
1936,"Scouting Book for Boys, The",1022885,2009,2
2042,Crossing Over,0924129,2009,3
2048,"Blind Side, The",0878804,2009,2
2105,Storm,0768239,2009,3
2109,"Good Guy, The",1247662,2009,3
2125,"Girl Who Kicked the Hornets&#39; Nest, The",1343097,2009,3
2126,Last Train Home,1512201,2009,3
2127,Ondine,1235796,2009,3
2134,Suck,1323605,2009,1
2149,"Girl Who Played with Fire, The",1216487,2009,3
2166,TiMER,1179794,2009,2
2174,Tournament,0471041,2009,0
2196,J&#39;ai tu&eacute; ma m&egrave;re,1424797,2009,2
2239,"Box, The",0362478,2009,3
2258,My Last Five Girlfriends,1050002,2009,3
2273,Get Low,1194263,2009,1
2304,Brief Interviews With Hideous Men,0790627,2009,0
2336,Where the Wild Things Are,0386117,2009,1
2348,Uncertainty,1086216,2009,3
2378,G-Force,0436339,2009,1
2396,Cracks,1183665,2009,3
2401,Fast &amp; Furious,1013752,2009,1
2435,Paper Heart,1331064,2009,3
2438,"Bad Lieutenant: Port of Call - New Orleans, The",1095217,2009,3
2439,Le h&eacute;risson,1442519,2009,3
2443,Eyes Wide Open,1424327,2009,1
2454,Alice,1461312,2009,3
2464,Kaiji: The Ultimate Gambler,1309449,2009,0
2470,Mega Shark vs Giant Octopus,1350498,2009,0
2489,My Bloody Valentine 3D,1179891,2009,2
2536,Gamer,1034032,2009,1
2540,"City of Your Final Destination, The",0896923,2009,3
2558,A Town Called Panic,1433540,2009,1
2600,"Boondock Saints II: All Saints Day, The",1300851,2009,0
2606,Mutants,1146320,2009,3
2635,Exit 117,1521783,2009,2
2650,Desert Flower,1054580,2009,3
2656,Monsters vs Aliens,0892782,2009,3
2669,Mary and Max,0978762,2009,1
2671,Enter the Void,1191111,2009,1
2685,Dear Lemon Lima,1242423,2009,3
2755,Our Summer in Tehran,1326956,2009,3
2776,"Messenger, The",0790712,2009,1
2777,Ink,1071804,2009,3
2830,Broken Embraces,0913425,2009,3
2884,"Double Hour, The",1379222,2009,3
2915,Modern Family,1442437,2009,3
2936,Finding Bliss,1185242,2009,3
2956,Veronika Decides to Die,1068678,2009,3
3041,Year of the Carnivore,1372306,2009,3
3061,OSS 117: Lost in Rio,1167660,2009,1
3066,3 Idiots,1187043,2009,1
3082,Professor Layton and the Eternal Diva,1488591,2009,3
3165,"My Son, My Son, What Have Ye Done",1233219,2009,2
3200,"Horde, The",1183276,2009,0
4322,C Me Dance,1314645,2009,3
3299,He&#39;s Just Not That Into You,1001508,2009,3
3345,Harry Brown,1289406,2009,1
3356,Headhunter,1322315,2009,1
3377,"Dancer and the Thief, The",1243375,2009,0
3378,Il richiamo,1463167,2009,3
3462,"Concert, The",1320082,2009,2
3472,RoboGeisha,1381512,2009,3
3516,Little Girl,1426371,2009,3
3585,Wonder Woman,1186373,2009,3
3730,Paa,1532957,2009,2
3732,Evangelion: 2.0 You Can (Not) Advance,0860906,2009,3
3752,"Maid, The",1187044,2009,3
3779,Armored,0913354,2009,0
3813,Wild About Harry,0435711,2009,3
3821,Albino Farm,1050001,2009,3
3838,Attack on Leningrad,0432314,2009,3
3846,Dance Subaru,1230424,2009,3
3847,"Girl (Flickan), The",1342378,2009,3
3906,Tinker Bell and the Lost Treasure,1216516,2009,3
3936,Technotise - Edit i ja,1372301,2009,3
3997,According to Greta,1059925,2009,3
4000,Black Dynamite,1190536,2009,2
4006,Infestation,1020543,2009,3
4014,"Good Witch&#39;s Garden, The",1312251,2009,3
4129,Valhalla Rising,0862467,2009,0
4047,Pandorum,1188729,2009,1
4049,Deadline,1242618,2009,3
4062,"Fourth Kind, The",1220198,2009,3
4075,In the Electric Mist,0910905,2009,2
4076,"Skeptic, The",0493451,2009,1
4086,Fired Up!,1083456,2009,1
4088,Vampire Girl versus Frankenstein Girl,1425928,2009,3
4114,One Hot Summer,1422201,2009,2
4119,Adam,1185836,2009,2
4217,I Come with the Rain,1024744,2009,0
4265,Whiteout,0365929,2009,3
4332,Dead Hooker in a Trunk,1508661,2009,3
4467,Natale a Beverly Hills,1504362,2009,1
4466,"Wild Hunt, The",1493886,2009,1
4533,Elsewhere,0874271,2009,3
4570,Friday the 13th,0758746,2009,2
4596,"Final Destination, The",1144884,2009,3
4763,Carriers,0806203,2009,3
4764,[Rec] 2,1245112,2009,1
4765,"Uninvited, The",0815245,2009,3
4780,David&#39;s Birthday,1273204,2009,3
4827,Polytechnique,1194238,2009,3
4846,Surviving Evil,0804539,2009,3
4929,Do Comeco ao Fim,1440741,2009,2
4931,Not Since You,1072438,2009,2
5013,12 Men of Christmas,1446201,2009,3
5019,State of Play,0473705,2009,3
5034,El nino pez,1235842,2009,3
5052,Last of the Living,1351177,2009,0
5116,El traspatio (Backyard),1257579,2009,3
5120,Dom zly,1485698,2009,1
5153,Nowhere Boy,1266029,2009,3
5173,Reservoir Hill,2177683,2009,3
5202,Heartless,1220214,2009,1
5251,Nasty Old People,1527679,2009,3
5359,Awaydays,1137436,2009,2
5363,"Last House on the Left, The",0844708,2009,3
5367,Amelia,1129445,2009,3
5402,Fruit Fly,1326221,2009,3
5462,And Then Came Lola,1123894,2009,3
5506,Drool,1268962,2009,3
5586,Make the Yuletide Gay,1305714,2009,3
5784,Reykjavik Whale Watching Massacre,1075749,2009,3
5636,"Joneses, The",1285309,2009,3
5666,Aliens in the Attic,0775552,2009,3
5695,"Wrong House, The",1648194,2009,3
5718,Queen to Play,1082009,2009,3
5857,Big Font. Large Spacing,1479163,2009,3
5889,Triangle,1187064,2009,3
5891,Love Takes Wing,1269560,2009,3
5907,Children of the Corn,1290135,2009,1
5923,Ju-on: White Ghost,1422675,2009,3
5951,Ju-on: Black Ghost,1422674,2009,3
5966,Cosmonauta,1332054,2009,3
6058,Love Happens,0899106,2009,3
6067,Bran Nue Dae,1148165,2009,1
6122,Redline,1483797,2009,3
6189,Solomon Kane,0970452,2009,3
6213,XXXHOLic: Shunmuki - Zenpen,1263772,2009,3
6214,XXXHOLiC: Shunmuki - Kouhen,1461305,2009,3
6224,Sorority Row,1232783,2009,3
6270,Taking Woodstock,1127896,2009,1
6311,After.Life,0838247,2009,1
6533,"Descent: Part 2, The",1073105,2009,3
6571,Chohatsu Daikaiju Gehara,3671900,2009,0
6573,Madea Goes to Jail,1142800,2009,0
6580,"Cry of the Owl, The",1034302,2009,0
6829,Tales from the Catholic Church of Elvis!,1082876,2009,3
6883,Beautiful Kate,1209377,2009,3
6937,I can do bad all by myself,1385912,2009,1
7010,Georgia O&#39;Keeffe,1320286,2009,3
7176,Butter bei die Fische,1362534,2009,3
7359,Land of the Lost,0457400,2009,0
7382,(Untitled),1132193,2009,1
7614,Accidents Happen,1119123,2009,3
7623,Cherrybomb,1248971,2009,1
7628,Dorian Gray,1235124,2009,1
7631,Fatal Rescue,1144825,2009,1
7723,Looking for Eric,1242545,2009,1
7917,Celda 211,1242422,2009,0
8003,"Hole, The",1085779,2009,3
8146,Mystery Team,1237838,2009,1
8456,Opie Gets Laid,0446043,2009,3
8555,Hachi: A Dog&#39;s Tale,1028532,2009,1
8593,Breaking Upwards,1247644,2009,3
8776,Killer Bean Forever,1340108,2009,0
8848,Year One,1045778,2009,3
9007,Cold Souls,1127877,2009,1
9030,What&#39;s Your Raashee?,1242530,2009,2
9368,Pope Joan,0458455,2009,3
9589,Night at the Museum: Battle of the Smithsonian,1078912,2009,1
9643,1,0408060,2009,3
10030,"Greatest, The",1226232,2009,3
10204,Old Dogs,0976238,2009,3
10305,Hannah Montana: The Movie,1114677,2009,2
10298,Paul Blart: Mall Cop,1114740,2009,1
10630,Homestuck,5868326,2009,3
10882,Crazy Heart,1263670,2009,1
10887,Fighting,1082601,2009,1
10999,Saw VI,1233227,2009,3
694,"Crazies, The",0455407,2010,3
699,Alice in Wonderland,1014759,2010,3
702,Our Family Wedding,1305583,2010,3
704,Green Zone,0947810,2010,0
705,Diary of a Wimpy Kid,1196141,2010,3
711,How to Train Your Dragon,0892769,2010,3
715,Hot Tub Time Machine,1231587,2010,1
716,Shutter Island,1130884,2010,1
717,"Wolfman, The",0780653,2010,1
723,Repo Men,1053424,2010,3
737,Kick-Ass,1250777,2010,1
773,Cemetery Junction,1196204,2010,2
784,Date Night,1279935,2010,3
797,Iron Man 2,1228705,2010,3
808,"Back-up Plan, The",1212436,2010,3
822,Robin Hood,0955308,2010,3
823,Letters to Juliet,0892318,2010,3
824,MacGruber,1470023,2010,1
828,"Ghost Writer, The",1139328,2010,2
831,Prince of Persia: The Sands of Time,0473075,2010,0
832,"Runaways, The",1017451,2010,3
835,Sex and the city 2,1261945,2010,3
848,Book of Eli,1037705,2010,3
870,Get Him To The Greek,1226229,2010,1
872,Greenberg,1234654,2010,1
894,Shrek Forever After,0892791,2010,1
901,Just Wright,1407061,2010,3
908,Please Give,0878835,2010,3
909,Winter&#39;s Bone,1399683,2010,3
943,"Karate Kid, The",1155076,2010,3
944,Tiny Furniture,1570989,2010,3
961,Toy Story 3,0435761,2010,3
962,Peacock,1188113,2010,1
968,R U There,1443518,2010,0
969,"A-Team, The",0429493,2010,0
979,Legion,1038686,2010,3
980,Grown Ups,1375670,2010,3
988,Exit Through the Gift Shop,1587707,2010,0
989,Valentine&#39;s Day,0817230,2010,3
1004,Browncoats: Redemption,1593655,2010,3
1005,I Am Love,1226236,2010,3
1012,Dos hermanos,1576382,2010,3
1016,Boy,1560139,2010,1
1019,"Last Airbender, The",0938283,2010,1
1570,"Switch, The",0889573,2010,2
1350,Ramona and Beezus,0493949,2010,3
1506,Centurion,1020558,2010,1
1507,Jucy,1336999,2010,3
1509,"Expendables, The",1320253,2010,1
1580,Shelter,1179069,2010,3
1301,"Sorcerer&#39;s Apprentice, The",0963966,2010,1
1303,Remember Me,1403981,2010,3
1576,"Town, The",0840361,2010,1
1447,Middle Men,1251757,2010,1
1448,"Other Guys, The",1386588,2010,2
1519,La tete en friche,1455151,2010,1
1518,You Will Meet a Tall Dark Stranger,1182350,2010,3
1566,Poetry,1287878,2010,3
1567,Resident Evil: Afterlife,1220634,2010,3
1299,Salt,0944835,2010,3
1174,Knight and Day,1013743,2010,2
1175,Skeletons,1425933,2010,3
1183,Una hora mas en Canarias,1161411,2010,3
1199,"Kids Are All Right, The",0842926,2010,3
1215,El dios de madera,1511354,2010,3
1234,"Twilight Saga: Eclipse, The",1325004,2010,3
1139,Despicable Me,1323594,2010,3
1166,Cyrus,1336617,2010,1
1168,Predators,1424381,2010,0
1169,Inception,1375666,2010,3
1599,Easy A,1282140,2010,3
1530,"American, The",1440728,2010,1
1453,Cop Out,1385867,2010,1
1531,"Losers, The",0480255,2010,1
1533,Submarino,1322385,2010,1
1471,Monga,1604900,2010,1
1474,Love Like Poison,1646985,2010,3
1480,"Eat, Pray, Love",0879870,2010,3
1528,Machete,0985694,2010,3
1407,Dinner for Schmucks,0427152,2010,1
1468,Scott Pilgrim vs. the World,0446029,2010,3
1606,"Housemaid, The",1314652,2010,3
1607,Going the Distance,1322312,2010,3
1612,"Last Exorcism, The",1320244,2010,3
1624,"Great Vazquez, The",1525915,2010,3
1618,Into Our Own Hands,1653853,2010,3
1619,Heartbeats,1600524,2010,2
1620,"Social Network, The",1285016,2010,1
1625,Carancho,1542852,2010,3
1626,You Again,1414382,2010,3
1649,Let Me In,1228987,2010,1
1650,Buried,1462758,2010,1
1651,Abel,1479668,2010,3
1652,Made In Dagenham,1371155,2010,3
1653,"Tempest, The",1274300,2010,3
1655,Catfish,1584016,2010,0
1661,Wall Street: Money Never Sleeps,1027718,2010,3
1662,Black Swan,0947798,2010,3
1669,Secretariat,1028576,2010,3
1672,Amador,1477171,2010,3
1698,13 Assassins,1436045,2010,1
1700,Red,1245526,2010,2
1701,Devil,1314655,2010,3
1711,Score: A Hockey Musical,1592876,2010,2
1723,Morning Glory,1126618,2010,3
1784,Burlesque,1126591,2010,3
1742,Elle s&#39;appelait Sarah (Sarah&#39;s key),1668200,2010,3
1743,Megamind,1001526,2010,0
1758,127 Hours,1542344,2010,3
1759,Unstoppable,0477080,2010,3
1760,Another Year,1431181,2010,3
1772,Clash of the Titans,0800320,2010,3
1773,Harry Potter and the Deathly Hallows: Part 1,0926084,2010,3
1775,Uncle Boonmee Who Can Recall His Past Lives,1588895,2010,3
1777,"Next Three Days, The",1458175,2010,3
1782,Tangled,0398286,2010,3
1820,Of god and men (Des hommes et des dieux),1588337,2010,0
1831,Chico &amp; Rita,1235830,2010,2
1842,Monsters,1470827,2010,0
1851,Tron Legacy,1104001,2010,1
1854,True Grit,1403865,2010,3
1863,"King&#39;s Speech, The",1504320,2010,3
1865,Charlie St. Cloud,1438254,2010,1
1866,Temple Grandin,1278469,2010,3
1879,"Tourist, The",1243957,2010,0
1880,Skyline,1564585,2010,3
1884,"Chronicles of Narnia: The Voyage of the Dawn Treader, The",0980970,2010,3
1893,Yogi Bear,1302067,2010,0
1918,"Four-Faced Liar, The",1174693,2010,3
1923,Never Let Me Go,1334260,2010,3
1929,Jack and the Beanstalk,1079968,2010,1
1930,Gunless,1376195,2010,2
1933,"Client List, The",1625340,2010,2
1938,Trigger,1624408,2010,3
2006,Restrepo,1559549,2010,0
2033,"Fighter, The",0964517,2010,2
2049,Welcome to the Rileys,1183923,2010,3
2046,Simple Simon,1686313,2010,1
2051,"Illusionist, The",0775489,2010,0
2052,"Place in Between, The",1723115,2010,3
2055,Bal,1571724,2010,0
2059,Biutiful,1164999,2010,1
2084,Confessions (Kokuhaku),1590089,2010,3
2088,Blue Valentine,1120985,2010,2
2093,"Spy Next Door, The",1273678,2010,3
2096,Love and Other Drugs,0758752,2010,2
2103,How I ended this summer,1588875,2010,0
2110,Triple Dog,1232838,2010,3
2112,And Soon the Darkness,1391034,2010,3
2113,It&#39;s Kind of a Funny Story,0804497,2010,1
2114,Kaboom,1523483,2010,3
2119,Certified Copy,1020773,2010,3
2124,Somewhere,1421051,2010,3
2129,Dear John,0989757,2010,0
2164,Superman/Batman: Apocalypse,1673430,2010,3
2178,"Heavy, The",0473364,2010,0
2175,Room in Rome,1263750,2010,3
2177,Faster,1433108,2010,0
2188,Incendies,1255953,2010,3
2189,Submarine,1440292,2010,1
2190,Due Date,1231583,2010,1
2192,For 80 Days,1600383,2010,3
2200,Barney&#39;s Version,1423894,2010,3
2202,Oranges and Sunshine,1438216,2010,3
2206,Meek&#39;s Cutoff,1518812,2010,2
2245,Conviction,1244754,2010,3
2246,Rabbit Hole,0935075,2010,3
2253,Rubber,1612774,2010,3
2261,Camp Rock 2: The Final Jam,1252380,2010,3
2264,Potiche,1521848,2010,3
2271,Takers,1135084,2010,1
2272,"Lottery, The",1515935,2010,3
2280,Insidious,1591095,2010,3
2288,Super,1512235,2010,1
2305,Everything Must Go,1531663,2010,1
2307,For Colored Girls,1405500,2010,3
2321,Batman: Under the Red Hood,1569923,2010,1
2328,Casino Jack,1194417,2010,1
2329,"Human Resources Manager, The",1311075,2010,1
2337,Steam of Life,1583323,2010,0
2358,&#39;Tamara Drewe&#39;,1486190,2010,3
2397,Viva Riva!,1723120,2010,3
2416,Nanny McPhee and the Big Bang,1415283,2010,3
2419,Animal Kingdom,1313092,2010,1
2459,Pink Saris,1721685,2010,3
2465,Bandage,0482459,2010,3
2480,Beginners,1532503,2010,1
2481,Post Mortem,1714886,2010,1
2482,Happythankyoumoreplease,1481572,2010,1
2513,Arrietty,1568921,2010,3
2537,Percy Jackson &amp; the Olympians: The Lightning Thief,0814255,2010,3
2542,"Trip, The",1740047,2010,1
2593,Wild Target,1235189,2010,1
2624,Turbulent Skies,1518861,2010,3
2629,18 comidas,1671616,2010,2
2633,Senna,1424432,2010,1
2643,4.3.2.1,1514041,2010,3
2661,"Debt, The",1226753,2010,3
2677,TrollHunter,1740707,2010,1
2680,Don&#39;t Be Afraid of the Dark,1270761,2010,3
2686,Ceremony,1341341,2010,2
2700,Detective Dee and the Mystery of the Phantom Flame,1123373,2010,3
2702,Small Town Murder Songs,1429392,2010,3
2712,"Hollywood Complex, The",1754351,2010,3
2729,"Corridor, The",1602617,2010,0
2733,A Bag of Hammers,1509787,2010,3
2771,"Women on the 6th Floor, The",1805297,2010,3
2773,Little White Lies,1440232,2010,3
2774,"Extraordinary Adventures of Adele Blanc-Sec, The",1179025,2010,3
2775,Outside the Law,1229381,2010,1
2778,Howl,1049402,2010,0
2780,Fair Game,0977855,2010,3
2781,Essential Killing,1561768,2010,0
2782,Norwegian Wood,1270842,2010,3
2783,Tucker and Dale vs Evil,1465522,2010,3
2791,"Romantics, The",1403988,2010,3
2794,Paranormal Activity 2,1536044,2010,3
2801,Omae Umasou da na,1734113,2010,0
2810,A Marine Story,1447479,2010,3
2811,Stake Land,1464580,2010,1
2812,Dylan Dog: Dead of Night,1013860,2010,0
2813,"Ward, The",1369706,2010,3
2827,Leading Ladies,1462053,2010,3
2863,Chasing Legends,1996211,2010,0
2881,"Disciple, The",1618390,2010,2
2908,"Clock, The",2008009,2010,3
2940,King of Devil&#39;s Island,1332134,2010,1
2951,"Clinic, The",1345772,2010,3
2962,"Conspirator, The",0968264,2010,3
3011,Band Baaja Barat,1610452,2010,3
3022,An Invisible Sign,1212454,2010,3
3042,Black Venus,1401643,2010,3
3068,"Shrine, The",1341710,2010,3
3390,Justice League: Crisis on Two Earths,1494772,2010,1
3109,Aftershock,1393746,2010,3
3110,Elektra Luxx,1340773,2010,3
3157,Jo&#39;s Boy,1548603,2010,0
3169,"Whistleblower, The",0896872,2010,3
3187,Ip Man 2,1386932,2010,1
3208,Wrecked,1316622,2010,0
3228,Cairo 678,1764141,2010,3
3213,"Hunter, The",1190072,2010,1
3224,Bill Cunningham New York,1621444,2010,3
3257,Space Dogs,1272051,2010,3
3278,Eat Me!,1412541,2010,3
3316,Tekken,0411951,2010,2
3319,I Saw the Devil,1588170,2010,1
3425,Denizen,1194424,2010,1
3435,Four Lions,1341167,2010,1
3456,Food Stamped,1667079,2010,3
3459,Edge of Darkness,1226273,2010,1
3464,On Tour,1451762,2010,3
3505,Stonehenge Apocalypse,1488598,2010,3
3568,Surely Someday,1450332,2010,1
3607,Basilicata Coast to Coast,1529233,2010,3
3647,Red: Werewolf Hunter,1626201,2010,3
3676,Frozen,1323045,2010,1
3686,BearCity,1426320,2010,0
3708,Country Strong,1555064,2010,3
3762,Womb,1216520,2010,3
3763,Transfer,1270120,2010,3
3804,"Killing Jar, The",1270296,2010,3
3815,Bedevilled,1646959,2010,3
3816,Break Ke Baad,1578261,2010,3
3842,16 Wishes,1646876,2010,3
3852,Enthiran,1305797,2010,3
3887,Daydream Nation,1581835,2010,3
3903,Tinker Bell and the Great Fairy Rescue,1216515,2010,3
3975,Une vie de chat,1673702,2010,3
4003,"Killer Inside Me, The",0954947,2010,1
4015,"Good Witch&#39;s Gift, The",1560779,2010,3
4038,YellowBrickRoad,1398428,2010,3
4052,Vanishing on 7th Street,1452628,2010,1
4078,Les emotifs anonymes,1565958,2010,3
4102,"Way, The",1441912,2010,0
4103,West Is West,1441956,2010,3
4110,Night Catches Us,0775543,2010,3
4128,Predicament,1574639,2010,1
4137,Feeding Frenzy,1706365,2010,3
4170,First Night,1536053,2010,3
4274,All About Evil,1307858,2010,3
4310,Elena Undone,1575539,2010,3
4366,Time Traveller (Toki o Kakeru Shojo),1614408,2010,3
4504,Titanic II,1640571,2010,3
4530,Pete Smalls Is Dead,1381413,2010,1
4556,Mysteries of Lisbon,1236371,2010,3
4790,Rare Exports,1401143,2010,0
4810,Hypothermia,1313244,2010,3
4823,"Experiment, The",0997152,2010,0
4923,My Babysitter&#39;s a Vampire,1673423,2010,3
4930,Bratz: Pampered Petz,1719009,2010,3
4942,Standing Ovation,1303803,2010,3
4991,Revenge of the Bridesmaids,1666642,2010,3
5009,Los ojos de Julia (Julia&#39;s Eyes),1512685,2010,3
5018,Boy Wonder,1456060,2010,3
5025,"Amazing Bulk, The",1788453,2010,0
5036,When in Rome,1185416,2010,3
5070,We are The Night (Wir sind die Nacht),1692504,2010,3
5099,A Little Help,1319722,2010,3
5100,Spiderhole,1496884,2010,3
